行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,新里程,2020-06-30,31.76,0.22,   ,-4777.69万,22.09%,-27.95%,-32.50%,-0.0256,29.26,6.15,80.05,   ,-5276.53万,30.11%,0.08,   ,-1.54,0.07,0.55,0.26,   ,109.31,12.56亿,-32.19%,96.71%,   ,0.22,-3.88%,24.04%
医药行业,新里程,2020-09-30,32.23,0.21,   ,-4902.64万,71.07%,-28.79%,-33.63%,-0.0263,29.54,9.14,75.35,   ,-3327.35万,81.73%,0.08,   ,-1.54,0.07,0.55,0.27,   ,104.89,20.08亿,-26.70%,96.57%,   ,0.21,-2.04%,25.97%
医药行业,新里程,2020-12-31,34.84,0.23,   ,-5224.38万,97.93%,-31.79%,-39.03%,-0.0280,29.75,12.10,71.79,   ,-4407.90万,98.24%,0.07,   ,-1.54,0.15,0.55,0.29,   ,101.54,28.06亿,-23.85%,96.73%,   ,0.23,-1.52%,28.18%
医药行业,新里程,2021-03-31,54.45,0.23,   ,-4723.58万,-52.33%,-42.85%,-54.54%,-0.0253,29.21,3.08,74.20,   ,-2979.13万,21.32%,0.05,   ,-1.57,0.0100,0.55,0.30,   ,103.41,6.98亿,26.99%,97.74%,   ,0.23,-6.98%,21.98%
医药行业,新里程,2021-06-30,56.45,0.24,   ,-4911.00万,-2.79%,-44.93%,-57.96%,-0.0263,27.56,6.53,73.48,   ,-2785.52万,47.21%,0.05,   ,-1.57,0.07,0.55,0.29,   ,101.04,14.80亿,17.79%,97.72%,   ,0.24,-3.14%,24.64%
医药行业,新里程,2021-09-30,65.33,0.25,   ,-5907.36万,-20.49%,-56.63%,-79.00%,-0.0317,28.58,9.45,73.00,   ,-4610.39万,-38.56%,0.04,   ,-1.57,0.11,0.55,0.31,   ,101.58,22.24亿,10.78%,97.98%,   ,0.25,-2.57%,24.95%
医药行业,新里程,2021-12-31,3.29,0.60,   ,-3.71亿,-610.96%,-381.53%,-23.92%,-0.1991,29.63,12.15,67.23,   ,-4.15亿,-842.47%,0.83,   ,-1.74,0.15,1.51,0.66,   ,96.86,30.16亿,7.49%,76.29%,   ,0.60,-12.18%,26.78%
医药行业,新里程,2022-03-31,3.34,0.60,   ,119.36万,102.53%,0.08%,0.08%,0.0006,29.34,3.07,69.43,   ,112.16万,103.76%,0.83,   ,-1.74,0.02,1.51,0.66,   ,98.76,7.61亿,8.98%,76.56%,   ,0.60,0.32%,25.03%
医药行业,新里程,2022-06-30,2.77,0.56,   ,5037.89万,202.58%,3.19%,3.14%,0.0154,29.84,6.03,72.74,   ,4164.65万,249.51%,0.49,   ,-0.98,0.0082,0.43,0.66,   ,102.58,15.21亿,2.80%,72.97%,   ,0.56,3.77%,28.93%
医药行业,新里程,2022-09-30,2.28,0.50,   ,1.13亿,290.71%,6.97%,6.74%,0.0345,29.72,9.08,71.38,   ,5710.91万,223.87%,0.51,   ,-0.96,0.03,0.43,0.58,   ,101.11,23.32亿,4.60%,68.96%,   ,0.50,5.21%,28.72%
医药行业,新里程,2022-12-31,2.25,0.44,   ,1.56亿,141.90%,9.52%,9.03%,0.0477,29.14,12.35,74.93,   ,9120.95万,121.96%,0.53,   ,-0.95,0.08,0.44,0.54,   ,104.07,31.53亿,4.53%,68.71%,   ,0.48,5.21%,31.49%
医药行业,新里程,2023-03-31,1.89,0.51,   ,2157.42万,1707.56%,1.18%,1.08%,0.0065,27.61,3.26,91.32,   ,2036.89万,1716.09%,0.59,   ,-0.91,0.0100,0.46,0.58,   ,118.93,7.78亿,2.25%,64.88%,   ,0.51,2.84%,30.08%
医药行业,新里程,2023-06-30,1.80,0.62,   ,5700.46万,13.15%,2.91%,2.72%,0.0171,27.12,6.64,96.67,   ,4930.44万,18.39%,0.62,   ,-0.90,0.04,0.48,0.70,   ,123.79,16.07亿,5.60%,63.77%,   ,0.63,3.77%,32.76%
医药行业,新里程,2023-09-30,1.89,0.57,   ,3341.81万,-70.34%,1.69%,1.58%,0.0100,30.49,8.86,94.08,   ,2968.58万,-48.02%,0.63,   ,-0.91,0.05,0.49,0.68,   ,124.57,25.07亿,7.51%,65.01%,   ,0.59,1.45%,30.55%
医药行业,普洛药业,2014-12-31,1.20,0.66,   ,3.22亿,92.50%,15.71%,13.97%,0.3000,69.98,5.14,58.03,   ,2.09亿,38.11%,2.01,   ,0.76,0.69,0.18,0.94,   ,128.02,42.33亿,9.79%,54.44%,   ,0.66,7.72%,26.02%
医药行业,普洛药业,2015-03-31,1.19,0.65,   ,4807.39万,-62.82%,2.06%,2.04%,0.0420,70.02,1.29,64.85,   ,4740.77万,-6.11%,2.05,   ,0.81,0.06,0.18,0.96,   ,134.87,10.38亿,4.92%,54.30%,   ,0.65,4.63%,24.02%
医药行业,普洛药业,2015-06-30,1.19,0.63,   ,1.33亿,-39.33%,5.60%,5.45%,0.1158,73.90,2.44,61.04,   ,1.13亿,-13.23%,2.13,   ,0.88,0.12,0.18,0.98,   ,134.94,21.89亿,-0.62%,54.26%,   ,0.63,6.07%,25.45%
医药行业,普洛药业,2015-09-30,1.28,0.61,   ,1.79亿,-33.60%,7.54%,7.50%,0.1565,76.74,3.52,59.32,   ,1.66亿,-5.41%,2.09,   ,0.84,0.19,0.18,0.96,   ,136.06,32.95亿,-1.12%,56.21%,   ,0.61,5.45%,26.28%
医药行业,普洛药业,2015-12-31,1.23,0.60,   ,2.08亿,-35.37%,8.79%,8.62%,0.1800,74.72,4.82,58.77,   ,1.82亿,-13.04%,2.11,   ,0.86,0.38,0.18,0.92,   ,133.48,43.38亿,2.48%,55.20%,   ,0.60,4.80%,27.39%
医药行业,普洛药业,2016-03-31,1.27,0.60,   ,3775.02万,-21.47%,1.55%,1.54%,0.0330,96.15,0.94,62.83,   ,3503.45万,-26.10%,2.14,   ,0.89,-0.11,0.18,0.96,   ,158.98,9.84亿,-5.21%,55.92%,   ,0.60,3.84%,26.61%
医药行业,普洛药业,2016-06-30,1.21,0.58,   ,1.14亿,-14.03%,4.64%,4.63%,0.1000,84.91,2.12,60.83,   ,9032.09万,-19.95%,2.15,   ,0.90,-0.0036,0.18,0.93,   ,145.74,22.01亿,0.52%,54.74%,   ,0.58,5.19%,26.46%
医药行业,普洛药业,2016-09-30,1.16,0.65,   ,1.73亿,-3.86%,6.93%,6.83%,0.1500,76.12,3.55,63.45,   ,1.32亿,-20.29%,2.20,   ,0.95,0.0016,0.18,0.99,   ,139.57,34.33亿,4.20%,53.80%,   ,0.65,5.03%,25.88%
医药行业,普洛药业,2016-12-31,1.15,0.66,   ,2.63亿,26.25%,10.45%,10.05%,0.2300,73.99,4.87,60.79,   ,2.06亿,13.43%,2.28,   ,1.02,0.16,0.18,1.00,   ,134.78,47.72亿,10.01%,53.43%,   ,0.66,5.51%,27.83%
医药行业,普洛药业,2017-03-31,1.18,0.71,   ,4855.22万,28.61%,1.86%,1.81%,0.0423,64.19,1.40,64.12,   ,4795.02万,36.87%,2.34,   ,1.07,0.0020,0.19,1.04,   ,128.31,13.24亿,34.50%,54.12%,   ,0.71,3.67%,26.02%
医药行业,普洛药业,2017-06-30,1.11,0.67,   ,1.30亿,13.76%,4.89%,4.85%,0.1133,66.99,2.69,62.25,   ,1.20亿,32.82%,2.34,   ,1.07,0.11,0.19,1.04,   ,129.25,27.40亿,24.53%,52.54%,   ,0.67,4.74%,27.39%
医药行业,普洛药业,2017-09-30,1.09,0.72,   ,1.63亿,-5.50%,6.14%,6.01%,0.1400,69.19,3.90,63.55,   ,1.36亿,2.89%,2.37,   ,1.10,0.25,0.19,1.08,   ,132.74,39.74亿,15.75%,52.06%,   ,0.72,4.10%,28.38%
医药行业,普洛药业,2017-12-31,0.87,0.80,   ,2.57亿,-2.40%,9.38%,8.41%,0.2232,66.60,5.41,65.41,   ,2.09亿,1.52%,2.59,   ,1.14,0.18,0.37,1.18,   ,132.00,55.52亿,16.34%,46.41%,   ,0.80,4.62%,30.84%
医药行业,普洛药业,2018-03-31,0.88,0.83,   ,6716.21万,38.33%,2.18%,2.15%,0.0570,68.03,1.32,70.62,   ,6361.54万,32.67%,2.64,   ,1.19,0.17,0.37,1.23,   ,138.65,14.46亿,9.24%,46.67%,   ,0.83,4.64%,30.70%
医药行业,普洛药业,2018-06-30,0.80,0.87,   ,1.86亿,43.52%,5.98%,5.90%,0.1582,60.52,2.97,67.51,   ,1.58亿,32.11%,2.68,   ,1.23,0.29,0.37,1.27,   ,128.03,30.71亿,12.05%,44.55%,   ,0.87,6.07%,29.85%
医药行业,普洛药业,2018-09-30,0.79,0.86,   ,2.73亿,67.67%,8.70%,8.42%,0.2300,64.72,4.17,60.85,   ,2.41亿,77.49%,2.76,   ,1.30,0.51,0.37,1.31,   ,125.57,46.69亿,17.48%,44.05%,   ,0.86,5.86%,30.03%
医药行业,普洛药业,2018-12-31,0.72,0.86,   ,3.71亿,44.42%,11.64%,11.08%,0.3144,67.52,5.33,59.79,   ,3.42亿,63.45%,2.84,   ,1.37,0.71,0.37,1.40,   ,127.31,63.76亿,14.85%,41.85%,   ,0.86,5.81%,31.93%
医药行业,普洛药业,2019-03-31,0.65,1.04,   ,1.11亿,64.62%,3.25%,3.20%,0.0938,65.29,1.38,58.41,   ,1.08亿,70.24%,2.93,   ,1.47,0.15,0.37,1.51,   ,123.70,16.75亿,15.86%,39.57%,   ,1.04,6.60%,31.66%
医药行业,普洛药业,2019-06-30,0.72,1.00,   ,2.81亿,50.61%,8.16%,8.03%,0.2383,66.50,2.71,53.99,   ,2.92亿,83.99%,2.97,   ,1.50,0.45,0.37,1.47,   ,120.49,35.49亿,15.58%,41.97%,   ,1.00,7.91%,32.12%
医药行业,普洛药业,2019-09-30,0.73,1.07,   ,4.32亿,57.87%,12.37%,11.84%,0.3662,64.89,4.16,53.51,   ,4.27亿,77.00%,3.09,   ,1.63,0.92,0.37,1.52,   ,118.41,54.15亿,15.99%,42.34%,   ,1.07,7.97%,32.02%
医药行业,普洛药业,2019-12-31,0.73,0.99,   ,5.53亿,49.34%,15.66%,14.69%,0.4696,69.91,5.15,51.16,   ,5.30亿,54.91%,3.20,   ,1.71,1.15,0.37,1.55,   ,121.08,72.11亿,13.09%,42.23%,   ,1.08,7.67%,32.37%
医药行业,普洛药业,2020-03-31,0.80,0.98,   ,1.55亿,39.95%,4.02%,3.94%,0.1313,75.66,1.19,56.10,   ,1.44亿,32.53%,3.33,   ,1.84,0.14,0.37,1.53,   ,131.75,17.01亿,1.53%,44.52%,   ,1.09,9.10%,28.88%
医药行业,普洛药业,2020-06-30,0.91,1.06,   ,4.29亿,52.93%,10.87%,10.73%,0.3644,61.25,2.94,54.75,   ,4.01亿,37.63%,3.40,   ,1.91,0.55,0.37,1.48,   ,116.01,39.92亿,12.46%,47.77%,   ,1.13,10.76%,28.19%
医药行业,普洛药业,2020-09-30,0.84,1.10,   ,6.30亿,45.99%,15.77%,14.99%,0.5347,65.41,4.13,48.59,   ,5.56亿,30.10%,3.57,   ,2.08,0.85,0.37,1.57,   ,114.00,58.11亿,7.30%,45.60%,   ,1.19,10.84%,28.22%
医药行业,普洛药业,2020-12-31,0.71,1.18,   ,8.17亿,47.58%,20.18%,18.60%,0.6930,65.93,5.46,48.18,   ,6.91亿,30.48%,3.73,   ,2.21,0.90,0.37,1.70,   ,114.11,78.80亿,9.28%,41.42%,   ,1.24,10.37%,27.96%
医药行业,普洛药业,2021-03-31,0.75,1.22,   ,2.17亿,40.34%,4.83%,4.71%,0.1843,69.98,1.29,52.39,   ,1.90亿,32.06%,3.91,   ,2.40,0.13,0.37,1.69,   ,122.37,19.67亿,15.63%,42.80%,   ,1.28,11.04%,30.14%
医药行业,普洛药业,2021-06-30,0.81,1.15,   ,5.53亿,28.86%,12.10%,11.88%,0.4696,63.06,2.85,50.53,   ,5.03亿,25.43%,3.95,   ,2.44,0.27,0.37,1.62,   ,113.59,42.77亿,7.15%,44.79%,   ,1.22,12.94%,30.38%
医药行业,普洛药业,2021-09-30,0.81,1.15,   ,7.62亿,20.95%,16.52%,15.66%,0.6467,66.02,4.09,52.83,   ,6.73亿,21.09%,4.13,   ,2.62,0.56,0.37,1.61,   ,118.85,63.99亿,10.13%,44.61%,   ,1.19,11.91%,28.66%
医药行业,普洛药业,2021-12-31,0.81,1.09,   ,9.56亿,17.00%,20.43%,18.88%,0.8108,64.01,5.62,50.94,   ,8.33亿,20.53%,4.29,   ,2.75,0.52,0.37,1.53,   ,114.94,89.43亿,13.49%,44.78%,   ,1.10,10.69%,26.54%
医药行业,普洛药业,2022-03-31,0.92,1.05,   ,1.52亿,-29.96%,2.96%,2.92%,0.1291,76.15,1.18,61.92,   ,1.36亿,-28.30%,4.42,   ,2.88,0.15,0.37,1.52,   ,138.06,21.01亿,6.85%,47.98%,   ,1.09,7.24%,26.71%
医药行业,普洛药业,2022-06-30,1.07,0.94,   ,4.37亿,-21.04%,8.59%,8.75%,0.3711,63.55,2.83,58.72,   ,4.18亿,-16.90%,4.24,   ,2.84,0.28,0.37,1.39,   ,122.27,49.86亿,16.57%,51.69%,   ,1.00,8.76%,25.07%
医药行业,普洛药业,2022-09-30,1.15,0.92,   ,6.57亿,-13.76%,12.83%,12.69%,0.5594,69.63,3.88,54.81,   ,6.63亿,-1.49%,4.40,   ,3.02,0.74,0.37,1.34,   ,124.44,75.51亿,18.00%,53.51%,   ,0.94,8.70%,24.37%
医药行业,普洛药业,2022-12-31,1.18,0.91,   ,9.89亿,3.52%,19.01%,17.95%,0.8425,68.46,5.26,53.18,   ,8.36亿,0.39%,4.68,   ,3.27,1.13,0.37,1.29,   ,121.64,105.45亿,17.92%,54.07%,   ,0.93,9.38%,23.90%
医药行业,普洛药业,2023-03-31,1.20,0.93,   ,2.39亿,57.35%,4.24%,4.16%,0.2047,72.78,1.24,53.37,   ,2.34亿,71.90%,4.88,   ,3.47,0.19,0.37,1.32,   ,126.15,30.86亿,46.83%,54.60%,   ,0.96,7.76%,27.96%
医药行业,普洛药业,2023-06-30,1.20,0.90,   ,6.01亿,37.55%,10.66%,10.43%,0.5140,76.17,2.36,51.81,   ,5.95亿,42.23%,4.89,   ,3.49,0.63,0.37,1.28,   ,127.98,59.54亿,19.43%,54.48%,   ,0.92,10.09%,26.60%
医药行业,普洛药业,2023-09-30,1.10,0.89,   ,8.51亿,29.53%,14.77%,14.16%,0.7281,83.19,3.25,50.83,   ,8.28亿,24.83%,5.10,   ,3.70,0.72,0.37,1.32,   ,134.02,85.00亿,12.57%,52.29%,   ,0.91,10.02%,26.78%
医药行业,景峰医药,2014-12-31,0.94,1.11,   ,2.51亿,85.65%,27.86%,25.58%,0.5500,100.76,3.57,39.97,   ,2.41亿,1245.89%,1.33,   ,0.63,0.28,0.29,1.34,   ,140.74,19.57亿,37.90%,48.06%,   ,1.11,13.15%,85.23%
医药行业,景峰医药,2015-03-31,0.54,1.69,   ,4172.43万,17.95%,3.12%,2.21%,0.0500,192.80,0.47,99.47,   ,4034.22万,670.39%,2.36,   ,0.64,0.07,1.28,1.99,   ,292.27,3.58亿,21.88%,33.16%,   ,1.69,13.99%,79.44%
医药行业,景峰医药,2015-06-30,0.53,1.76,   ,1.09亿,16.25%,6.74%,5.56%,0.1270,144.09,1.25,78.52,   ,1.04亿,709.87%,2.45,   ,0.72,0.09,1.28,2.13,   ,222.62,9.64亿,22.68%,34.29%,   ,1.76,12.97%,80.62%
医药行业,景峰医药,2015-09-30,0.54,1.58,   ,1.72亿,11.54%,9.89%,8.52%,0.1993,160.02,1.69,83.76,   ,1.65亿,920.09%,2.53,   ,0.80,-0.06,1.28,1.96,   ,243.78,14.64亿,15.60%,34.41%,   ,1.58,13.15%,80.52%
医药行业,景峰医药,2015-12-31,0.55,1.66,   ,3.24亿,29.11%,17.36%,14.91%,0.3700,112.43,3.20,71.92,   ,3.10亿,28.39%,2.72,   ,0.92,0.12,1.28,1.99,   ,184.35,24.59亿,25.63%,34.69%,   ,1.66,15.05%,81.15%
医药行业,景峰医药,2016-03-31,0.75,1.64,   ,4035.01万,-3.29%,1.85%,1.85%,0.0459,197.76,0.46,157.43,   ,2974.13万,-26.28%,2.73,   ,0.97,-0.16,1.24,2.06,   ,355.18,4.00亿,11.87%,41.00%,   ,1.64,11.30%,75.69%
医药行业,景峰医药,2016-06-30,0.71,1.70,   ,1.19亿,9.08%,5.37%,5.45%,0.1350,170.07,1.06,117.36,   ,1.05亿,1.25%,2.48,   ,0.88,-0.03,1.04,2.27,   ,287.43,9.83亿,2.00%,39.76%,   ,1.70,13.64%,76.72%
医药行业,景峰医药,2016-09-30,0.69,1.60,   ,1.67亿,-2.99%,7.49%,7.51%,0.1900,178.56,1.51,122.74,   ,1.47亿,-10.77%,2.53,   ,0.94,-0.04,1.04,2.26,   ,301.30,14.42亿,-1.49%,38.63%,   ,1.60,13.43%,75.82%
医药行业,景峰医药,2016-12-31,1.05,2.14,   ,3.40亿,4.91%,15.08%,14.21%,0.3865,127.82,2.82,94.87,   ,3.15亿,1.62%,2.72,   ,1.12,0.0100,1.03,2.47,   ,222.69,26.41亿,7.38%,49.12%,   ,2.14,14.70%,78.82%
医药行业,景峰医药,2017-03-31,0.99,2.34,   ,3319.18万,-17.74%,1.38%,1.37%,0.0377,261.48,0.34,203.99,   ,2887.56万,-2.91%,2.76,   ,1.16,-0.34,1.03,2.87,   ,465.47,3.53亿,-11.69%,47.50%,   ,2.34,12.67%,75.32%
医药行业,景峰医药,2017-06-30,1.17,1.83,   ,5870.23万,-50.56%,2.42%,2.58%,0.0670,220.21,0.82,146.48,   ,4842.76万,-53.80%,2.59,   ,1.18,0.02,0.84,2.32,   ,366.69,9.08亿,-7.69%,51.47%,   ,1.83,8.96%,75.27%
医药行业,景峰医药,2017-09-30,1.13,1.65,   ,1.03亿,-38.41%,4.21%,4.44%,0.1170,224.12,1.20,128.22,   ,8709.71万,-40.87%,2.63,   ,1.23,0.03,0.83,2.32,   ,352.34,13.94亿,-3.39%,50.59%,   ,1.65,9.67%,75.05%
医药行业,景峰医药,2017-12-31,0.96,1.92,   ,1.57亿,-53.77%,6.89%,6.62%,0.1842,166.98,2.16,98.49,   ,1.41亿,-55.21%,2.70,   ,1.27,0.17,0.83,2.46,   ,265.46,25.84亿,-2.15%,46.65%,   ,1.92,6.98%,78.62%
医药行业,景峰医药,2018-03-31,0.82,1.80,   ,1513.44万,-54.40%,0.63%,0.63%,0.0172,226.93,0.40,160.43,   ,587.93万,-79.64%,2.73,   ,1.31,0.12,0.83,2.46,   ,387.36,3.83亿,8.39%,42.66%,   ,1.80,4.02%,70.42%
医药行业,景峰医药,2018-06-30,0.83,1.81,   ,6691.45万,13.99%,2.77%,2.79%,0.0760,201.64,0.89,120.75,   ,4858.41万,0.32%,2.73,   ,1.34,0.38,0.79,2.42,   ,322.38,9.82亿,8.21%,41.90%,   ,1.81,7.14%,73.89%
医药行业,景峰医药,2018-09-30,0.91,1.75,   ,1.17亿,13.34%,4.79%,4.78%,0.1327,204.64,1.32,119.18,   ,9714.67万,11.54%,2.77,   ,1.40,0.25,0.78,2.38,   ,323.82,14.92亿,7.06%,44.34%,   ,1.75,6.81%,73.53%
医药行业,景峰医药,2018-12-31,0.96,1.52,   ,1.69亿,7.82%,7.67%,6.89%,0.2123,155.88,2.31,98.61,   ,1.66亿,18.02%,2.80,   ,1.45,0.40,0.75,1.87,   ,254.49,25.86亿,0.08%,45.44%,   ,1.58,7.00%,75.66%
医药行业,景峰医药,2019-03-31,0.92,1.76,   ,1919.65万,26.84%,0.78%,0.77%,0.0218,223.77,0.40,235.66,   ,-5395.53万,-1017.71%,2.83,   ,1.50,-0.12,0.74,2.15,   ,459.43,2.95亿,-23.07%,44.44%,   ,1.76,2.30%,61.68%
医药行业,景峰医药,2019-06-30,0.93,1.62,   ,6303.45万,-5.80%,2.51%,2.49%,0.0716,214.39,0.84,194.51,   ,-2319.69万,-147.75%,2.88,   ,1.55,0.16,0.74,1.97,   ,408.90,6.89亿,-29.83%,44.74%,   ,1.62,7.64%,65.24%
医药行业,景峰医药,2019-09-30,1.31,1.27,   ,-1.43亿,-222.48%,-5.95%,-6.14%,-0.1625,222.19,1.22,193.65,   ,-2.31亿,-337.46%,2.65,   ,1.31,0.05,0.74,1.59,   ,415.83,10.33亿,-30.76%,52.99%,   ,1.27,-15.92%,65.29%
医药行业,景峰医药,2019-12-31,1.55,0.72,   ,-8.90亿,-625.22%,-43.45%,-57.12%,-1.0000,199.58,1.80,195.51,   ,-9.75亿,-686.14%,1.77,   ,0.44,0.04,0.74,1.07,   ,395.09,13.44亿,-48.02%,55.74%,   ,0.74,-69.11%,60.06%
医药行业,景峰医药,2020-03-31,1.53,0.70,   ,138.13万,-92.80%,0.09%,0.09%,0.0016,236.84,0.38,217.71,   ,-580.86万,89.23%,1.81,   ,0.47,-0.09,0.74,1.04,   ,454.55,3.08亿,4.46%,55.73%,   ,0.71,-2.42%,59.76%
医药行业,景峰医药,2020-06-30,1.24,0.78,   ,1.39亿,119.81%,8.36%,8.05%,0.1575,216.27,0.83,221.89,   ,-7869.95万,-239.27%,1.96,   ,0.62,-0.04,0.73,1.05,   ,438.16,5.65亿,-18.05%,52.63%,   ,0.79,23.43%,59.61%
医药行业,景峰医药,2020-09-30,1.28,0.82,   ,7581.52万,153.04%,4.67%,4.57%,0.0862,232.72,1.16,224.01,   ,-1.52亿,34.25%,1.89,   ,0.55,-0.14,0.73,1.01,   ,456.73,9.36亿,-9.35%,53.54%,   ,0.83,6.23%,66.48%
医药行业,景峰医药,2020-12-31,4.96,0.38,   ,-9.69亿,-8.91%,-101.39%,-234.37%,-1.2100,316.29,1.14,233.15,   ,-12.96亿,-32.94%,0.47,   ,-0.87,-0.31,0.74,0.55,   ,549.43,8.78亿,-34.68%,77.11%,   ,0.38,-119.28%,63.79%
医药行业,景峰医药,2021-03-31,3.56,0.35,   ,2754.62万,1894.28%,6.01%,5.00%,0.0313,459.89,0.20,310.34,   ,-6230.77万,-972.69%,0.63,   ,-0.72,0.14,0.74,0.54,   ,770.23,1.21亿,-60.73%,75.40%,   ,0.35,15.89%,61.26%
医药行业,景峰医药,2021-06-30,3.00,0.36,   ,8378.70万,-39.53%,5.14%,13.88%,0.0952,374.38,0.48,231.01,   ,-6867.56万,12.74%,0.69,   ,-0.65,0.05,0.74,0.54,   ,605.38,3.14亿,-44.49%,72.08%,   ,0.36,27.24%,66.09%
医药行业,景峰医药,2021-09-30,3.41,0.34,   ,1465.90万,-80.66%,2.77%,2.74%,0.0167,312.61,0.86,188.56,   ,-1.30亿,14.51%,0.61,   ,-0.73,0.10,0.74,0.51,   ,501.17,5.60亿,-40.23%,74.14%,   ,0.34,3.41%,65.94%
医药行业,景峰医药,2021-12-31,5.08,0.34,   ,-1.53亿,84.25%,-39.18%,-53.00%,-0.1860,226.97,1.59,143.43,   ,-4.77亿,63.17%,0.33,   ,-0.95,0.14,0.70,0.50,   ,370.40,8.11亿,-7.60%,82.56%,   ,0.34,-23.51%,62.09%
医药行业,景峰医药,2022-03-31,4.35,0.33,   ,333.80万,-87.88%,3.64%,1.08%,0.0038,405.41,0.22,99.80,   ,351.44万,105.64%,0.35,   ,-0.93,0.0039,0.70,0.52,   ,505.21,1.81亿,50.08%,79.87%,   ,0.34,6.71%,80.11%
医药行业,景峰医药,2022-06-30,4.55,0.38,   ,-1146.25万,-113.68%,-3.81%,-3.88%,-0.0130,321.83,0.56,88.71,   ,-1346.20万,80.40%,0.34,   ,-0.95,0.07,0.70,0.55,   ,410.54,4.02亿,28.22%,79.77%,   ,0.38,3.02%,78.30%
医药行业,景峰医药,2022-09-30,4.70,0.37,   ,-2945.65万,-300.94%,-10.21%,-10.75%,-0.0335,288.86,0.93,86.66,   ,-3289.51万,74.63%,0.31,   ,-0.97,0.13,0.70,0.53,   ,375.52,6.12亿,9.30%,79.88%,   ,0.37,-0.11%,77.72%
医药行业,景峰医药,2022-12-31,7.62,0.37,   ,-1.23亿,19.29%,-52.93%,-74.88%,-0.1401,249.01,1.45,79.20,   ,-1.50亿,68.63%,0.19,   ,-1.09,0.14,0.70,0.53,   ,328.21,8.41亿,3.63%,86.15%,   ,0.37,-11.42%,76.29%
医药行业,景峰医药,2023-03-31,6.99,0.36,   ,127.86万,-61.69%,3.99%,0.71%,0.0015,265.41,0.34,83.75,   ,63.49万,-81.93%,0.20,   ,-1.08,0.02,0.70,0.52,   ,349.16,1.76亿,-2.95%,84.88%,   ,0.37,4.97%,77.41%
医药行业,景峰医药,2023-06-30,7.49,0.37,   ,-1284.56万,-12.07%,-7.48%,-7.76%,-0.0146,239.08,0.75,80.82,   ,-1941.73万,-44.24%,0.19,   ,-1.09,0.02,0.70,0.52,   ,319.89,3.81亿,-5.35%,84.86%,   ,0.37,1.47%,77.76%
医药行业,景峰医药,2023-09-30,9.65,0.39,   ,-3546.59万,-20.40%,-24.13%,-27.42%,-0.0403,201.01,1.34,82.37,   ,-4301.25万,-30.76%,0.15,   ,-1.13,0.04,0.70,0.51,   ,283.38,5.54亿,-9.48%,86.93%,   ,0.39,-2.56%,75.56%
医药行业,桂林三金,2014-12-31,0.20,3.50,   ,4.45亿,5.42%,20.09%,19.17%,0.7538,131.43,2.74,13.34,   ,4.22亿,9.73%,3.93,   ,1.29,0.67,1.15,4.68,   ,144.77,14.66亿,-0.20%,16.64%,   ,3.50,30.34%,71.69%
医药行业,桂林三金,2015-03-31,0.17,3.83,   ,5087.80万,-29.33%,2.17%,2.15%,0.0862,232.98,0.39,36.63,   ,4836.38万,-28.21%,4.02,   ,1.38,0.07,1.15,5.61,   ,269.61,2.23亿,-23.38%,14.46%,   ,3.83,22.78%,71.68%
医药行业,桂林三金,2015-06-30,0.16,4.39,   ,2.18亿,-6.23%,9.44%,9.98%,0.3695,181.95,0.99,22.39,   ,2.12亿,-6.72%,3.70,   ,1.06,0.35,1.15,5.98,   ,204.34,6.07亿,-4.11%,13.85%,   ,4.39,35.92%,73.88%
医药行业,桂林三金,2015-09-30,0.15,4.83,   ,2.87亿,-11.69%,12.30%,12.60%,0.4857,193.94,1.39,21.78,   ,2.76亿,-12.66%,3.81,   ,1.17,0.51,1.15,6.55,   ,215.71,9.01亿,-7.54%,12.77%,   ,4.83,31.95%,73.05%
医药行业,桂林三金,2015-12-31,0.18,3.98,   ,3.77亿,-15.36%,16.36%,16.08%,0.6400,161.28,2.23,20.84,   ,3.54亿,-16.23%,3.97,   ,1.27,0.68,1.15,4.97,   ,182.11,13.91亿,-6.45%,15.10%,   ,3.98,27.46%,72.53%
医药行业,桂林三金,2016-03-31,0.17,4.30,   ,7183.69万,41.19%,3.02%,2.97%,0.1217,188.84,0.48,27.76,   ,6795.16万,40.50%,4.09,   ,1.39,0.08,1.15,5.31,   ,216.59,3.03亿,34.06%,14.35%,   ,4.30,23.98%,71.24%
医药行业,桂林三金,2016-06-30,0.15,4.22,   ,2.28亿,4.51%,9.41%,9.96%,0.3862,163.34,1.10,27.45,   ,2.20亿,3.74%,3.85,   ,1.16,0.49,1.15,5.78,   ,190.79,6.73亿,9.41%,12.93%,   ,4.22,34.10%,71.64%
医药行业,桂林三金,2016-09-30,0.15,4.27,   ,3.16亿,10.29%,13.10%,13.47%,0.5357,177.88,1.52,26.01,   ,3.08亿,11.42%,3.98,   ,1.26,0.77,1.17,5.66,   ,203.89,10.05亿,11.51%,13.10%,   ,4.27,31.47%,72.39%
