行业,股票,时间,产权比率,保守速动比率,偿债能力指标,净利润(元),净利润同比增长率,净资产收益率,净资产收益率-摊薄,基本每股收益(元),存货周转天数(天),存货周转率(次),应收账款周转天数(天),成长能力指标,扣非净利润(元),扣非净利润同比增长率,每股净资产(元),每股指标,每股未分配利润(元),每股经营现金流(元),每股资本公积金(元),流动比率,盈利能力指标,营业周期(天),营业总收入(元),营业总收入同比增长率,资产负债率,运营能力指标,速动比率,销售净利率,销售毛利率
医药行业,复星医药,2020-09-30,1.24,0.72,   ,24.79亿,20.12%,7.52%,7.49%,0.9700,119.87,2.25,57.12,   ,20.60亿,19.57%,12.91,   ,6.45,0.96,4.64,1.01,   ,176.98,221.03亿,4.12%,50.98%,   ,0.74,12.44%,55.87%
医药行业,复星医药,2020-12-31,1.02,0.69,   ,36.63亿,10.27%,10.84%,9.90%,1.4300,122.00,2.95,53.05,   ,27.18亿,21.65%,14.44,   ,6.83,1.01,5.90,1.01,   ,175.05,303.07亿,6.02%,45.05%,   ,0.71,13.00%,55.68%
医药行业,复星医药,2021-03-31,1.05,0.73,   ,8.47亿,46.78%,2.27%,2.25%,0.3300,121.65,0.74,53.78,   ,6.58亿,50.76%,14.71,   ,7.16,0.29,5.82,1.05,   ,175.43,80.56亿,37.00%,45.75%,   ,0.75,12.15%,52.53%
医药行业,复星医药,2021-06-30,1.09,0.74,   ,24.82亿,44.77%,6.64%,6.56%,0.9700,118.16,1.52,56.03,   ,15.70亿,20.38%,14.77,   ,7.37,0.67,5.74,1.04,   ,174.19,169.52亿,20.85%,46.77%,   ,0.76,16.24%,52.16%
医药行业,复星医药,2021-09-30,1.08,0.73,   ,35.65亿,43.80%,9.40%,9.15%,1.3900,108.63,2.49,54.39,   ,24.75亿,20.19%,15.19,   ,7.79,1.18,5.76,1.07,   ,163.03,270.48亿,22.38%,46.40%,   ,0.78,14.55%,50.53%
医药行业,复星医药,2021-12-31,1.15,0.73,   ,47.29亿,29.10%,12.39%,12.08%,1.8500,94.63,3.80,48.89,   ,32.77亿,20.60%,15.29,   ,8.21,1.54,5.47,1.04,   ,143.52,390.11亿,28.70%,48.15%,   ,0.76,12.79%,48.14%
医药行业,复星医药,2022-03-31,1.25,0.71,   ,4.57亿,-46.11%,1.20%,1.21%,0.1800,85.18,1.06,53.71,   ,8.01亿,21.73%,14.96,   ,8.40,0.34,5.02,1.02,   ,138.88,103.85亿,28.87%,50.13%,   ,0.74,6.21%,43.55%
医药行业,复星医药,2022-06-30,1.34,0.71,   ,15.36亿,-38.14%,4.03%,4.05%,0.6000,90.32,1.99,56.10,   ,18.62亿,18.57%,14.90,   ,8.27,0.71,5.02,1.01,   ,146.42,213.48亿,25.88%,51.69%,   ,0.74,8.73%,45.76%
医药行业,复星医药,2022-09-30,1.17,0.79,   ,24.36亿,-31.66%,6.14%,5.64%,0.9400,97.77,2.76,56.72,   ,28.59亿,15.51%,16.30,   ,8.28,1.19,6.35,1.11,   ,154.50,316.23亿,16.87%,48.98%,   ,0.82,8.83%,46.51%
医药行业,复星医药,2022-12-31,1.19,0.76,   ,37.31亿,-21.10%,9.04%,8.37%,1.4300,95.98,3.75,55.77,   ,38.73亿,18.17%,16.68,   ,8.69,1.58,6.36,1.06,   ,151.75,439.52亿,12.66%,49.51%,   ,0.79,8.98%,47.28%
医药行业,复星医药,2023-03-31,1.15,0.76,   ,9.87亿,116.17%,2.17%,2.17%,0.3700,123.34,0.73,63.83,   ,9.19亿,14.78%,16.99,   ,9.07,0.33,6.35,1.08,   ,187.17,108.71亿,4.68%,48.74%,   ,0.79,10.25%,51.29%
医药行业,复星医药,2023-06-30,1.25,0.73,   ,17.77亿,15.74%,3.95%,3.91%,0.6700,124.08,1.45,69.22,   ,13.73亿,-26.28%,17.01,   ,8.95,0.68,6.35,1.00,   ,193.30,213.95亿,0.22%,50.56%,   ,0.75,9.56%,50.00%
医药行业,复星医药,2023-09-30,1.19,0.70,   ,22.83亿,-6.29%,5.05%,4.97%,0.8600,127.00,2.13,67.79,   ,14.74亿,-48.45%,17.18,   ,9.13,0.92,6.34,1.01,   ,194.79,307.00亿,-2.92%,49.46%,   ,0.73,8.64%,48.60%
医药行业,大参林,2016-06-30,--,--,   ,2.17亿,14.43%,20.47%,--,0.6000,--,--,--,   ,2.26亿,19.84%,--,   ,--,0.71,--,--,   ,--,29.51亿,16.39%,--,   ,--,7.36%,39.71%
医药行业,大参林,2016-09-30,--,--,   ,3.35亿,--,30.55%,--,0.9100,--,--,--,   ,3.40亿,--,--,   ,--,1.20,--,--,   ,--,45.81亿,--,--,   ,--,7.30%,39.35%
医药行业,大参林,2016-12-31,1.70,0.45,   ,4.30亿,8.79%,37.96%,32.65%,1.1900,111.09,3.24,9.12,   ,4.39亿,11.86%,3.66,   ,2.33,1.38,0.13,1.10,   ,120.21,62.74亿,19.15%,62.51%,   ,0.45,6.83%,40.22%
医药行业,大参林,2017-03-31,1.55,0.46,   ,1.17亿,2.26%,--,8.16%,0.3300,112.19,0.80,10.45,   ,1.19亿,2.77%,3.99,   ,2.66,0.39,0.14,1.13,   ,122.64,17.37亿,18.47%,60.29%,   ,0.46,6.73%,38.75%
医药行业,大参林,2017-06-30,1.51,0.49,   ,2.48亿,14.45%,17.20%,15.82%,0.6900,115.13,1.56,10.70,   ,2.51亿,11.24%,4.36,   ,3.02,0.71,0.14,1.13,   ,125.83,35.01亿,18.65%,59.55%,   ,0.49,7.08%,39.77%
医药行业,大参林,2017-09-30,0.99,0.64,   ,3.67亿,9.49%,21.33%,13.88%,0.9900,122.67,2.20,10.98,   ,3.71亿,9.06%,6.60,   ,3.02,1.21,2.41,1.49,   ,133.65,52.99亿,15.68%,49.30%,   ,0.64,6.91%,40.27%
医药行业,大参林,2017-12-31,1.10,0.50,   ,4.75亿,10.41%,24.28%,17.25%,1.2600,122.67,2.93,11.00,   ,4.73亿,7.92%,6.88,   ,3.26,1.60,2.42,1.35,   ,133.66,74.21亿,18.29%,51.87%,   ,0.50,6.40%,40.26%
医药行业,大参林,2018-03-31,0.93,0.55,   ,1.47亿,25.39%,5.20%,5.07%,0.3700,125.61,0.72,11.22,   ,1.39亿,16.54%,7.26,   ,3.62,0.0100,2.42,1.42,   ,136.83,20.34亿,17.11%,47.69%,   ,0.55,7.16%,40.49%
医药行业,大参林,2018-06-30,1.04,0.57,   ,2.88亿,15.92%,9.93%,10.26%,0.5500,132.56,1.36,10.88,   ,2.78亿,10.83%,7.01,   ,3.38,0.41,2.43,1.31,   ,143.44,40.83亿,16.61%,50.34%,   ,0.57,6.98%,41.68%
医药行业,大参林,2018-09-30,1.16,0.58,   ,4.14亿,12.90%,18.45%,14.11%,1.0300,134.78,2.00,10.79,   ,4.03亿,8.66%,7.33,   ,3.69,1.24,2.43,1.22,   ,145.57,62.99亿,18.86%,53.20%,   ,0.58,6.50%,41.70%
医药行业,大参林,2018-12-31,1.14,0.53,   ,5.32亿,11.93%,18.47%,17.50%,1.0200,125.44,2.87,10.64,   ,5.09亿,7.59%,7.60,   ,3.87,2.18,2.40,1.18,   ,136.07,88.59亿,19.38%,52.78%,   ,0.53,5.93%,41.65%
医药行业,大参林,2019-03-31,1.12,0.56,   ,1.84亿,25.20%,5.88%,5.71%,0.4600,113.58,0.79,10.94,   ,1.77亿,27.58%,8.06,   ,4.33,0.63,2.41,1.20,   ,124.52,25.78亿,26.77%,52.44%,   ,0.56,7.09%,39.63%
医药行业,大参林,2019-06-30,1.29,0.85,   ,3.81亿,32.21%,11.74%,11.43%,0.6000,110.54,1.63,10.04,   ,3.73亿,33.93%,6.10,   ,3.25,1.10,1.61,1.48,   ,120.58,52.52亿,28.65%,55.83%,   ,0.85,7.22%,40.00%
医药行业,大参林,2019-09-30,1.23,0.89,   ,5.56亿,34.34%,16.85%,15.83%,0.8800,107.85,2.50,9.58,   ,5.37亿,33.23%,6.45,   ,3.59,2.09,1.61,1.50,   ,117.43,80.41亿,27.65%,54.75%,   ,0.89,6.86%,39.83%
医药行业,大参林,2019-12-31,1.02,0.57,   ,7.03亿,32.17%,20.39%,16.57%,1.1100,105.21,3.42,10.22,   ,6.90亿,35.48%,7.77,   ,3.65,3.17,2.81,1.37,   ,115.43,111.41亿,25.76%,50.05%,   ,0.57,6.25%,39.48%
医药行业,大参林,2020-03-31,0.91,0.63,   ,2.80亿,52.28%,6.15%,5.91%,0.4300,94.14,0.96,9.30,   ,2.71亿,52.69%,8.67,   ,4.12,0.59,3.24,1.36,   ,103.44,33.62亿,30.39%,47.23%,   ,0.63,8.47%,37.84%
医药行业,大参林,2020-06-30,0.89,0.64,   ,5.95亿,56.21%,12.49%,12.58%,0.7600,88.91,2.02,9.33,   ,5.81亿,55.73%,7.20,   ,3.41,0.95,2.54,1.36,   ,98.24,69.40亿,32.14%,46.45%,   ,0.64,8.73%,38.07%
医药行业,大参林,2020-09-30,0.96,0.70,   ,8.67亿,55.90%,18.08%,17.37%,1.1000,95.42,2.83,9.52,   ,8.47亿,57.70%,7.61,   ,3.82,2.05,2.53,1.37,   ,104.93,104.92亿,30.49%,48.07%,   ,0.70,8.39%,38.58%
医药行业,大参林,2020-12-31,1.26,0.93,   ,10.62亿,51.17%,22.74%,19.73%,1.3500,95.03,3.79,9.73,   ,10.22亿,48.13%,7.89,   ,3.99,2.97,2.68,1.52,   ,104.76,145.83亿,30.89%,54.81%,   ,0.93,7.43%,38.47%
医药行业,大参林,2021-03-31,1.76,0.79,   ,3.41亿,21.51%,6.13%,6.14%,0.4300,102.15,0.88,10.23,   ,3.39亿,25.20%,8.13,   ,4.24,0.78,2.66,1.32,   ,112.37,40.59亿,20.73%,62.74%,   ,0.79,8.57%,39.38%
医药行业,大参林,2021-06-30,1.88,0.71,   ,6.46亿,8.56%,11.49%,12.14%,0.6800,104.10,1.73,10.55,   ,5.90亿,1.65%,6.49,   ,3.26,0.93,2.05,1.23,   ,114.65,80.55亿,16.05%,64.01%,   ,0.71,8.15%,39.10%
医药行业,大参林,2021-09-30,1.85,0.61,   ,8.18亿,-5.62%,14.57%,14.86%,0.8600,107.96,2.50,9.85,   ,7.60亿,-10.33%,6.73,   ,3.48,1.55,2.06,1.22,   ,117.81,123.55亿,17.75%,63.48%,   ,0.61,6.71%,38.25%
医药行业,大参林,2021-12-31,2.08,0.55,   ,7.91亿,-25.51%,14.61%,14.44%,0.8400,109.62,3.28,12.58,   ,7.18亿,-29.77%,6.69,   ,3.29,1.97,2.08,1.10,   ,122.20,167.59亿,14.92%,65.76%,   ,0.55,4.80%,38.15%
医药行业,大参林,2022-03-31,1.93,0.61,   ,3.84亿,12.82%,6.82%,6.56%,0.4900,119.13,0.76,16.30,   ,3.96亿,16.93%,7.17,   ,3.77,0.84,2.07,1.15,   ,135.42,46.77亿,15.22%,63.82%,   ,0.61,8.20%,41.54%
医药行业,大参林,2022-06-30,2.00,0.63,   ,7.14亿,10.62%,12.37%,12.29%,0.7500,108.24,1.66,15.02,   ,7.05亿,19.39%,5.92,   ,3.08,1.50,1.58,1.14,   ,123.26,97.21亿,20.68%,64.60%,   ,0.63,7.33%,39.54%
医药行业,大参林,2022-09-30,1.92,0.67,   ,9.23亿,12.82%,15.86%,15.30%,0.8100,105.33,2.56,14.67,   ,9.17亿,20.70%,6.16,   ,3.30,2.19,1.59,1.16,   ,120.00,148.18亿,19.93%,63.60%,   ,0.67,6.24%,38.77%
医药行业,大参林,2022-12-31,2.25,0.62,   ,10.36亿,30.90%,17.87%,16.67%,1.0900,102.18,3.52,14.88,   ,10.09亿,40.57%,6.34,   ,3.35,3.96,1.62,1.10,   ,117.06,212.48亿,26.78%,67.06%,   ,0.62,5.08%,37.80%
医药行业,大参林,2023-03-31,2.02,0.63,   ,4.97亿,29.29%,7.69%,7.40%,0.5200,99.33,0.91,15.59,   ,4.98亿,25.66%,6.87,   ,3.87,0.79,1.62,1.13,   ,114.92,59.47亿,27.16%,64.15%,   ,0.63,8.82%,38.14%
医药行业,大参林,2023-06-30,2.01,0.54,   ,9.17亿,28.46%,13.95%,13.96%,0.8100,96.06,1.87,15.79,   ,8.98亿,27.48%,5.60,   ,3.10,1.30,1.19,1.06,   ,111.84,119.92亿,23.37%,63.34%,   ,0.54,7.96%,37.44%
医药行业,大参林,2023-09-30,1.98,0.56,   ,11.74亿,27.20%,18.09%,17.19%,1.0300,98.63,2.74,15.96,   ,11.64亿,26.91%,5.83,   ,3.32,2.18,1.20,1.07,   ,114.59,177.23亿,19.61%,63.28%,   ,0.56,6.90%,37.05%
医药行业,尔康制药,2008-12-31,0.97,0.64,   ,1084.41万,--,20.24%,17.77%,0.1100,78.86,4.57,26.21,   ,1579.10万,--,0.44,   ,4.77,0.0000,5.84,1.00,   ,105.07,1.26亿,--,48.51%,   ,0.64,8.48%,32.64%
医药行业,尔康制药,2009-12-31,0.70,0.84,   ,2275.05万,109.80%,31.42%,20.92%,0.2300,77.83,4.63,24.80,   ,2234.53万,41.51%,0.79,   ,0.17,0.07,0.04,1.34,   ,102.63,1.58亿,25.13%,40.77%,   ,0.84,14.42%,37.09%
医药行业,尔康制药,2010-09-30,--,--,   ,3394.31万,--,--,--,0.3848,--,--,--,   ,--,--,--,   ,--,--,--,--,   ,--,2.20亿,--,--,   ,--,15.54%,35.02%
医药行业,尔康制药,2010-12-31,0.68,0.66,   ,6646.22万,192.14%,46.81%,37.93%,0.4800,75.24,4.78,26.06,   ,6628.76万,196.65%,1.27,   ,0.22,0.31,0.04,1.26,   ,101.30,3.64亿,130.58%,40.29%,   ,0.66,18.44%,40.64%
医药行业,尔康制药,2011-03-31,--,--,   ,1848.96万,--,10.02%,--,0.1300,--,--,--,   ,--,--,--,   ,--,--,--,--,   ,--,1.38亿,--,--,   ,--,13.42%,31.73%
医药行业,尔康制药,2011-06-30,0.57,1.04,   ,6037.23万,--,29.39%,25.61%,0.3400,69.51,2.59,19.50,   ,5829.46万,--,1.72,   ,0.66,0.29,0.04,1.70,   ,89.01,3.11亿,--,36.08%,   ,1.04,19.59%,38.98%
医药行业,尔康制药,2011-09-30,0.10,9.08,   ,8720.69万,156.92%,39.85%,8.47%,0.4900,74.37,3.63,25.40,   ,8512.24万,--,5.59,   ,0.64,0.31,3.94,10.00,   ,99.76,4.58亿,108.13%,9.02%,   ,9.08,19.21%,40.25%
医药行业,尔康制药,2011-12-31,0.06,13.52,   ,1.18亿,77.26%,27.66%,11.12%,0.5800,75.57,4.76,22.86,   ,1.15亿,73.24%,5.76,   ,0.76,0.41,3.94,15.23,   ,98.43,6.08亿,67.18%,5.84%,   ,13.52,19.54%,40.87%
医药行业,尔康制药,2012-03-31,0.19,4.43,   ,3568.14万,92.98%,3.31%,3.43%,0.1492,83.86,1.07,20.17,   ,3398.50万,--,5.65,   ,0.65,0.08,3.94,5.23,   ,104.03,1.72亿,24.24%,15.61%,   ,4.43,20.88%,39.21%
医药行业,尔康制药,2012-06-30,0.11,6.99,   ,8400.34万,39.14%,7.62%,7.71%,0.3500,76.78,2.34,24.74,   ,8238.10万,41.32%,4.56,   ,0.71,0.09,2.80,8.17,   ,101.52,3.94亿,26.64%,10.05%,   ,6.99,21.50%,38.15%
医药行业,尔康制药,2012-09-30,0.07,11.74,   ,1.18亿,35.77%,10.93%,10.53%,0.4900,82.32,3.28,20.32,   ,1.17亿,37.11%,4.70,   ,0.85,0.26,2.80,14.68,   ,102.64,6.04亿,31.84%,6.45%,   ,11.74,19.78%,36.33%
医药行业,尔康制药,2012-12-31,0.06,12.16,   ,1.52亿,28.94%,13.87%,13.12%,0.6400,64.94,5.54,25.10,   ,1.50亿,30.70%,4.84,   ,0.96,0.35,2.80,15.08,   ,90.05,8.35亿,37.22%,5.92%,   ,12.16,18.33%,36.24%
医药行业,尔康制药,2013-03-31,0.07,10.24,   ,3331.36万,-6.64%,2.84%,2.80%,0.0700,100.06,0.90,46.83,   ,3367.08万,-0.92%,4.98,   ,1.10,0.02,2.80,12.97,   ,146.88,1.77亿,3.02%,6.57%,   ,10.24,18.87%,38.33%
医药行业,尔康制药,2013-06-30,0.09,7.27,   ,8020.24万,-4.52%,6.72%,6.61%,0.1800,106.88,1.68,44.98,   ,7997.02万,-2.93%,5.08,   ,1.19,0.25,2.80,9.60,   ,151.87,3.91亿,-0.81%,8.34%,   ,7.27,20.60%,41.14%
医药行业,尔康制药,2013-09-30,0.07,9.43,   ,1.26亿,6.17%,10.39%,9.98%,0.2800,94.09,2.87,45.89,   ,1.25亿,7.47%,5.27,   ,1.38,0.17,2.80,13.10,   ,139.98,6.39亿,5.83%,6.21%,   ,9.43,19.74%,38.78%
医药行业,尔康制药,2013-12-31,0.09,7.20,   ,1.93亿,27.01%,15.56%,14.54%,0.4300,64.52,5.58,36.06,   ,1.92亿,27.98%,5.55,   ,1.62,0.73,2.80,9.23,   ,100.58,10.11亿,21.08%,7.81%,   ,7.20,19.16%,35.97%
医药行业,尔康制药,2014-03-31,0.14,3.31,   ,5868.95万,76.17%,4.35%,4.31%,0.0646,65.13,1.38,40.27,   ,5826.60万,73.05%,3.00,   ,0.83,-0.08,1.11,4.92,   ,105.40,3.34亿,88.69%,11.93%,   ,3.31,17.61%,31.69%
医药行业,尔康制药,2014-06-30,0.20,2.33,   ,1.39亿,73.57%,10.09%,9.66%,0.1500,78.71,2.29,37.60,   ,1.38亿,72.26%,3.17,   ,1.00,-0.02,1.11,3.58,   ,116.30,7.08亿,81.09%,16.00%,   ,2.33,19.63%,35.69%
医药行业,尔康制药,2014-09-30,0.18,1.82,   ,1.98亿,57.24%,14.06%,13.18%,0.2200,90.57,2.98,39.26,   ,1.95亿,55.41%,3.30,   ,1.13,0.09,1.11,3.32,   ,129.83,9.79亿,53.18%,14.77%,   ,1.82,19.92%,38.16%
医药行业,尔康制药,2014-12-31,0.33,1.89,   ,2.88亿,49.43%,19.84%,17.78%,0.3200,104.17,3.46,40.40,   ,2.84亿,47.88%,3.57,   ,1.30,0.39,1.17,3.13,   ,144.57,13.70亿,35.57%,24.44%,   ,1.89,20.97%,42.41%
医药行业,尔康制药,2015-03-31,0.39,1.40,   ,9013.79万,53.58%,5.44%,5.39%,0.1000,230.00,0.39,58.12,   ,8811.70万,51.23%,1.84,   ,0.70,0.02,0.09,2.69,   ,288.12,2.94亿,-12.00%,27.60%,   ,1.40,30.54%,49.72%
医药行业,尔康制药,2015-06-30,0.51,1.38,   ,2.85亿,104.68%,16.27%,15.02%,0.1600,218.53,0.82,57.08,   ,2.79亿,102.66%,2.08,   ,0.91,0.06,0.12,2.31,   ,275.61,7.79亿,10.14%,33.02%,   ,1.38,36.40%,56.54%
医药行业,尔康制药,2015-09-30,0.49,1.39,   ,4.27亿,115.86%,23.25%,20.81%,0.2347,201.67,1.34,57.64,   ,4.19亿,114.91%,2.25,   ,1.06,0.21,0.13,2.40,   ,259.31,12.28亿,25.44%,32.18%,   ,1.39,34.55%,53.34%
医药行业,尔康制药,2015-12-31,0.13,4.64,   ,6.05亿,109.71%,29.02%,14.45%,0.2900,189.60,1.90,40.93,   ,5.93亿,108.63%,4.07,   ,1.09,0.50,1.90,6.16,   ,230.54,17.56亿,28.14%,11.33%,   ,4.64,34.11%,51.47%
医药行业,尔康制药,2016-03-31,0.11,2.75,   ,1.68亿,86.49%,3.94%,3.86%,0.1600,211.02,0.43,43.83,   ,1.46亿,65.21%,4.23,   ,1.26,-0.18,1.90,6.91,   ,254.85,5.09亿,73.18%,9.61%,   ,2.75,32.58%,44.30%
医药行业,尔康制药,2016-06-30,0.07,5.95,   ,5.27亿,84.98%,11.90%,11.39%,0.2600,202.73,0.89,39.65,   ,5.03亿,80.22%,2.25,   ,0.75,0.05,0.45,11.20,   ,242.37,13.03亿,67.22%,6.12%,   ,5.95,40.08%,51.55%
医药行业,尔康制药,2016-09-30,0.06,6.47,   ,7.23亿,69.36%,16.00%,14.92%,0.3513,217.27,1.24,37.83,   ,6.97亿,66.37%,2.35,   ,0.85,0.12,0.46,12.76,   ,255.10,18.95亿,54.30%,5.19%,   ,6.47,37.76%,50.47%
医药行业,尔康制药,2016-12-31,0.08,3.78,   ,7.95亿,31.55%,17.41%,19.81%,0.3864,180.78,1.99,27.58,   ,7.50亿,26.54%,2.52,   ,0.98,0.24,0.46,7.36,   ,208.36,27.06亿,68.62%,7.23%,   ,3.78,34.20%,47.63%
医药行业,尔康制药,2017-03-31,0.14,1.97,   ,2.19亿,30.36%,4.14%,4.06%,0.1100,212.92,0.42,31.49,   ,1.94亿,33.57%,2.62,   ,1.08,0.03,0.46,4.23,   ,244.40,7.75亿,52.25%,12.41%,   ,1.97,27.83%,37.69%
医药行业,尔康制药,2017-06-30,0.15,1.94,   ,4.23亿,-19.81%,7.87%,7.62%,0.2100,196.42,0.92,34.15,   ,3.92亿,-22.08%,2.69,   ,1.16,0.21,0.46,4.12,   ,230.57,15.95亿,22.41%,12.98%,   ,1.94,26.12%,37.27%
医药行业,尔康制药,2017-09-30,0.09,3.06,   ,5.55亿,-23.21%,10.26%,9.80%,0.2693,193.01,1.40,39.51,   ,5.20亿,-25.40%,2.75,   ,1.23,0.34,0.46,6.52,   ,232.52,22.69亿,19.76%,8.43%,   ,3.06,24.13%,37.18%
医药行业,尔康制药,2017-12-31,0.06,7.70,   ,5.22亿,-34.31%,10.14%,9.74%,0.2533,171.35,2.10,36.54,   ,4.64亿,-38.19%,2.60,   ,1.09,0.33,0.46,11.13,   ,207.89,28.28亿,4.51%,5.39%,   ,7.70,18.20%,37.02%
医药行业,尔康制药,2018-03-31,0.06,5.51,   ,1.03亿,-52.87%,1.92%,1.90%,0.0501,260.79,0.35,62.67,   ,9724.15万,-49.99%,2.63,   ,1.14,0.08,0.46,11.24,   ,323.46,4.90亿,-36.82%,5.45%,   ,5.51,20.66%,47.40%
医药行业,尔康制药,2018-06-30,0.05,5.67,   ,2.21亿,-47.61%,4.04%,3.98%,0.1074,276.29,0.65,59.84,   ,2.08亿,-46.86%,2.70,   ,1.18,0.07,0.46,12.25,   ,336.13,9.86亿,-38.22%,5.12%,   ,5.67,22.14%,48.19%
医药行业,尔康制药,2018-09-30,0.05,5.95,   ,2.98亿,-46.33%,5.36%,5.24%,0.1444,257.34,1.05,57.93,   ,2.75亿,-47.16%,2.76,   ,1.21,0.0100,0.46,12.40,   ,315.27,15.46亿,-31.86%,5.16%,   ,5.95,19.01%,43.12%
医药行业,尔康制药,2018-12-31,0.07,6.92,   ,2.17亿,-58.55%,3.95%,3.87%,0.1050,189.85,1.90,51.99,   ,2.63亿,-43.20%,2.71,   ,1.17,0.06,0.46,10.96,   ,241.85,23.54亿,-16.74%,6.77%,   ,6.92,8.95%,35.68%
医药行业,尔康制药,2019-03-31,0.09,5.04,   ,8541.47万,-17.30%,1.52%,1.51%,0.0414,155.84,0.58,47.00,   ,8199.50万,-15.68%,2.75,   ,1.21,-0.03,0.46,8.63,   ,202.85,7.54亿,53.85%,8.02%,   ,5.04,11.11%,29.62%
医药行业,尔康制药,2019-06-30,0.09,4.97,   ,1.29亿,-41.64%,2.30%,2.28%,0.0627,179.23,1.00,47.09,   ,1.25亿,-40.22%,2.77,   ,1.23,0.02,0.46,8.71,   ,226.32,13.51亿,37.07%,7.98%,   ,4.97,9.46%,28.29%
医药行业,尔康制药,2019-09-30,0.06,6.60,   ,1.65亿,-44.57%,2.92%,2.89%,0.0800,183.21,1.47,50.74,   ,1.59亿,-42.04%,2.80,   ,1.24,0.0100,0.46,12.51,   ,233.96,19.49亿,26.06%,5.96%,   ,6.79,8.33%,27.11%
医药行业,尔康制药,2019-12-31,0.06,6.79,   ,1.59亿,-26.70%,2.85%,2.80%,0.0770,152.68,2.36,46.21,   ,1.45亿,-44.93%,2.79,   ,1.24,0.22,0.46,10.78,   ,198.89,27.44亿,16.56%,5.71%,   ,6.79,5.65%,25.91%
医药行业,尔康制药,2020-03-31,0.12,1.92,   ,2163.83万,-74.67%,0.41%,0.41%,0.0105,240.51,0.37,75.49,   ,1794.07万,-78.12%,2.81,   ,1.25,-0.07,0.46,4.79,   ,316.00,4.41亿,-41.46%,10.95%,   ,1.92,4.94%,23.72%
医药行业,尔康制药,2020-06-30,0.19,1.24,   ,6615.27万,-48.81%,1.14%,1.15%,0.0321,189.10,0.95,56.81,   ,5231.93万,-57.99%,2.78,   ,1.25,-0.19,0.47,2.92,   ,245.91,12.02亿,-11.00%,16.04%,   ,1.24,5.11%,21.63%
医药行业,尔康制药,2020-09-30,0.14,1.36,   ,1.81亿,9.89%,3.13%,3.11%,0.0882,179.09,1.51,55.94,   ,8053.45万,-49.43%,2.82,   ,1.31,-0.05,0.44,3.64,   ,235.03,17.81亿,-8.62%,12.09%,   ,1.36,9.87%,21.35%
医药行业,尔康制药,2020-12-31,0.13,1.90,   ,1.92亿,21.13%,3.49%,3.51%,0.0932,155.30,2.32,53.93,   ,8335.81万,-42.51%,2.80,   ,1.32,0.09,0.45,3.87,   ,209.22,23.82亿,-13.19%,11.51%,   ,1.90,8.03%,22.78%
医药行业,尔康制药,2021-03-31,0.16,1.63,   ,4457.30万,105.99%,0.91%,0.91%,0.0216,288.18,0.31,76.82,   ,4246.81万,136.71%,2.83,   ,1.34,0.04,0.45,3.24,   ,365.00,3.84亿,-12.99%,13.93%,   ,1.63,14.81%,37.29%
医药行业,尔康制药,2021-06-30,0.12,1.50,   ,9351.09万,41.36%,1.78%,1.79%,0.0453,279.46,0.64,66.45,   ,8941.74万,70.91%,2.79,   ,1.32,0.08,0.46,3.80,   ,345.91,8.32亿,-30.76%,10.87%,   ,1.50,12.60%,37.51%
医药行业,尔康制药,2021-09-30,0.09,1.88,   ,1.58亿,-12.86%,2.69%,2.68%,0.0766,190.58,1.42,58.05,   ,1.30亿,61.88%,2.83,   ,1.34,0.09,0.46,4.88,   ,248.63,15.81亿,-11.23%,8.42%,   ,1.88,9.80%,30.64%
医药行业,尔康制药,2021-12-31,0.12,1.93,   ,-7.91亿,-511.43%,-14.83%,-16.31%,-0.3836,154.50,2.33,43.51,   ,-8.08亿,-1069.04%,2.35,   ,0.86,0.04,0.48,3.90,   ,198.01,22.35亿,-6.17%,10.28%,   ,2.10,-35.71%,23.34%
医药行业,尔康制药,2022-03-31,0.12,1.42,   ,2253.36万,-49.45%,0.46%,0.46%,0.0109,210.08,0.43,39.19,   ,1644.03万,-61.29%,2.36,   ,0.87,0.07,0.49,3.85,   ,249.27,4.26亿,11.09%,10.51%,   ,1.61,4.64%,25.49%
医药行业,尔康制药,2022-06-30,0.12,1.94,   ,3008.81万,-67.82%,0.61%,0.61%,0.0146,211.76,0.85,37.66,   ,2045.38万,-77.13%,2.41,   ,0.87,0.03,0.49,3.89,   ,249.43,8.71亿,4.58%,10.41%,   ,2.02,3.12%,24.73%
医药行业,尔康制药,2022-09-30,0.13,1.02,   ,3631.28万,-77.03%,0.72%,0.72%,0.0176,216.05,1.25,34.75,   ,2205.16万,-83.08%,2.45,   ,0.87,0.07,0.48,3.65,   ,250.80,13.17亿,-16.69%,11.17%,   ,1.14,2.30%,23.08%
医药行业,尔康制药,2022-12-31,0.16,1.47,   ,4575.79万,105.78%,0.92%,0.91%,0.0222,190.04,1.89,30.81,   ,2234.98万,102.77%,2.45,   ,0.87,0.14,0.49,2.88,   ,220.86,18.71亿,-16.32%,13.74%,   ,1.53,1.97%,22.22%
医药行业,尔康制药,2023-03-31,0.11,1.51,   ,2607.89万,15.73%,0.52%,0.52%,0.0126,178.18,0.51,22.08,   ,1921.55万,16.88%,2.45,   ,0.89,-0.06,0.49,3.93,   ,200.27,5.47亿,28.28%,9.85%,   ,1.54,3.74%,22.66%
